id,listing_url,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,review_scores_value
1046641986231953050,https://www.airbnb.com/rooms/1046641986231953050,Botafogo,-22.9494664,-43.1822391,Entire home/apt,2,1.0,1.0,1.0,200.0,4.9,4.73
1355165695503008638,https://www.airbnb.com/rooms/1355165695503008638,Santa Teresa,-22.9282395,-43.1967998,Entire home/apt,4,1.0,1.0,1.0,380.0,5.0,5.0
1337076656139224175,https://www.airbnb.com/rooms/1337076656139224175,Recreio dos Bandeirantes,-23.0242939,-43.5018938,Entire home/apt,4,1.0,1.0,1.0,143.0,1.0,1.0
1407371398383723369,https://www.airbnb.com/rooms/1407371398383723369,Leblon,-22.983253101471742,-43.222657451867775,Entire home/apt,6,1.0,2.0,3.0,560.0,5.0,5.0
1355130101941476731,https://www.airbnb.com/rooms/1355130101941476731,Ipanema,-22.98599,-43.19853,Entire home/apt,3,1.0,1.0,2.0,299.0,5.0,4.88
11592379,https://www.airbnb.com/rooms/11592379,Lagoa,-22.96136,-43.21043,Entire home/apt,3,1.0,1.0,1.0,229.0,4.83,4.71
16724846,https://www.airbnb.com/rooms/16724846,Irajá,-22.84191,-43.31902,Private room,2,1.0,1.0,1.0,385.0,,
660245855151514963,https://www.airbnb.com/rooms/660245855151514963,Vidigal,-22.99316,-43.23921,Entire home/apt,2,1.0,1.0,1.0,315.0,4.9,4.77
53588636,https://www.airbnb.com/rooms/53588636,Copacabana,-22.973061,-43.188911,Private room,1,1.0,1.0,1.0,120.0,4.92,4.9
1363971506381349411,https://www.airbnb.com/rooms/1363971506381349411,Vargem Pequena,-22.990479308817573,-43.43560861311514,Private room,1,1.0,1.0,1.0,92.0,,
1350566172302438268,https://www.airbnb.com/rooms/1350566172302438268,Copacabana,-22.98031245226157,-43.19069783768525,Entire home/apt,2,1.0,1.0,1.0,154.0,4.67,4.67
1044365209482083284,https://www.airbnb.com/rooms/1044365209482083284,Barra da Tijuca,-23.003159625407857,-43.34855773413977,Entire home/apt,6,2.0,2.0,3.0,309.0,5.0,4.9
1129817122538788619,https://www.airbnb.com/rooms/1129817122538788619,Copacabana,-22.98657,-43.19202,Entire home/apt,3,1.0,2.0,2.0,286.0,4.86,4.72
1182735829054165529,https://www.airbnb.com/rooms/1182735829054165529,Jacarepaguá,-22.96862,-43.38849,Entire home/apt,2,1.0,1.0,1.0,204.0,5.0,5.0
771753961291132015,https://www.airbnb.com/rooms/771753961291132015,Recreio dos Bandeirantes,-23.026736,-43.48096210000001,Entire home/apt,6,2.0,2.0,2.0,400.0,5.0,5.0
18235430,https://www.airbnb.com/rooms/18235430,Botafogo,-22.95336,-43.18846,Entire home/apt,3,1.0,1.0,2.0,296.0,4.79,4.65
1291275547479097912,https://www.airbnb.com/rooms/1291275547479097912,Botafogo,-22.94446790263369,-43.18331903815795,Entire home/apt,2,1.0,1.0,1.0,216.0,4.79,4.75
4920523,https://www.airbnb.com/rooms/4920523,Gávea,-22.97607,-43.22692,Private room,2,1.0,1.0,1.0,600.0,5.0,5.0
1075517606805977091,https://www.airbnb.com/rooms/1075517606805977091,Laranjeiras,-22.937952,-43.18840369999999,Entire home/apt,2,1.0,1.0,1.0,500.0,4.0,4.0
51992248,https://www.airbnb.com/rooms/51992248,Copacabana,-22.96541,-43.17433,Entire home/apt,4,1.0,1.0,2.0,241.0,4.72,4.68
54106540,https://www.airbnb.com/rooms/54106540,Copacabana,-22.96718,-43.18885,Entire home/apt,3,1.0,1.0,1.0,167.0,4.89,4.86
1433352677342332706,https://www.airbnb.com/rooms/1433352677342332706,Copacabana,-22.97493,-43.19427,Entire home/apt,2,1.0,1.0,1.0,291.0,,
820915233572965171,https://www.airbnb.com/rooms/820915233572965171,Copacabana,-22.97798688624508,-43.18810228636559,Entire home/apt,5,1.0,1.0,4.0,379.0,4.59,4.66
1160847206751086807,https://www.airbnb.com/rooms/1160847206751086807,Urca,-22.953596399758204,-43.168527457219696,Entire home/apt,4,1.5,2.0,3.0,340.0,4.82,4.88
53143862,https://www.airbnb.com/rooms/53143862,Jacarepaguá,-22.97126,-43.39416,Entire home/apt,5,1.5,2.0,5.0,498.0,4.14,4.14
1278593996100910667,https://www.airbnb.com/rooms/1278593996100910667,Jacarepaguá,-22.96900046281256,-43.41367520391941,Entire home/apt,4,2.0,2.0,2.0,435.0,5.0,4.94
1421814196854881633,https://www.airbnb.com/rooms/1421814196854881633,Santa Teresa,-22.92359,-43.19193,Private room,2,1.0,1.0,1.0,152.0,,
53418977,https://www.airbnb.com/rooms/53418977,Copacabana,-22.97004,-43.18654,Entire home/apt,4,1.0,1.0,2.0,210.0,4.66,4.59
1234766741459853059,https://www.airbnb.com/rooms/1234766741459853059,Ipanema,-22.981100934642328,-43.20011000965838,Entire home/apt,2,1.0,1.0,1.0,540.0,5.0,5.0
41656952,https://www.airbnb.com/rooms/41656952,Santa Teresa,-22.92283,-43.1892,Private room,2,1.5,1.0,1.0,550.0,,
48684134,https://www.airbnb.com/rooms/48684134,Copacabana,-22.96823,-43.18417,Entire home/apt,7,2.0,3.0,5.0,481.0,4.83,4.83
46833503,https://www.airbnb.com/rooms/46833503,Flamengo,-22.93026,-43.17746,Entire home/apt,5,1.5,2.0,3.0,1005.0,5.0,5.0
14576092,https://www.airbnb.com/rooms/14576092,Copacabana,-22.96942,-43.19,Entire home/apt,12,2.0,4.0,8.0,426.0,,
1362360963215398616,https://www.airbnb.com/rooms/1362360963215398616,Barra da Tijuca,-23.0097914,-43.3542767,Entire home/apt,2,1.0,0.0,1.0,241.0,5.0,4.83
964521460956259454,https://www.airbnb.com/rooms/964521460956259454,Ipanema,-22.9810601,-43.19944030000001,Entire home/apt,4,2.0,2.0,2.0,868.0,5.0,4.87
709974468889931214,https://www.airbnb.com/rooms/709974468889931214,Recreio dos Bandeirantes,-23.02266995056962,-43.4556456050109,Private room,4,1.0,1.0,1.0,630.0,,
1424149464829775123,https://www.airbnb.com/rooms/1424149464829775123,Santo Cristo,-22.9011,-43.20522,Entire home/apt,4,1.0,1.0,2.0,157.0,5.0,5.0
51365038,https://www.airbnb.com/rooms/51365038,Barra da Tijuca,-23.00008,-43.39124,Entire home/apt,2,1.0,1.0,1.0,364.0,,
5235449,https://www.airbnb.com/rooms/5235449,Copacabana,-22.97336,-43.19183,Entire home/apt,5,2.0,3.0,3.0,580.0,4.98,4.94
607072067345432918,https://www.airbnb.com/rooms/607072067345432918,Copacabana,-22.9647356,-43.1779513,Entire home/apt,5,1.0,2.0,4.0,252.0,4.93,4.93
516454279844217657,https://www.airbnb.com/rooms/516454279844217657,Ipanema,-22.98284,-43.20061,Entire home/apt,4,2.0,2.0,4.0,1000.0,5.0,5.0
518800174903640943,https://www.airbnb.com/rooms/518800174903640943,Flamengo,-22.93915,-43.17629,Private room,1,1.0,1.0,2.0,109.0,4.98,4.95
881275286627622203,https://www.airbnb.com/rooms/881275286627622203,Barra da Tijuca,-23.008675983852413,-43.35693103225972,Private room,2,1.0,1.0,2.0,244.0,4.74,4.72
1232024107441452850,https://www.airbnb.com/rooms/1232024107441452850,Maracanã,-22.915623809061955,-43.22492816901074,Private room,2,0.5,1.0,2.0,66.0,4.94,4.94
1410336583437318585,https://www.airbnb.com/rooms/1410336583437318585,Maracanã,-22.91441046923213,-43.21948125958443,Private room,4,1.0,1.0,1.0,88.0,3.0,3.0
1355896116248478492,https://www.airbnb.com/rooms/1355896116248478492,Barra da Tijuca,-23.007400870626217,-43.42931083585918,Entire home/apt,5,1.0,1.0,3.0,300.0,5.0,5.0
51374701,https://www.airbnb.com/rooms/51374701,Copacabana,-22.979949951171875,-43.19015502929688,Entire home/apt,4,1.0,1.0,2.0,403.0,4.83,4.33
3835085,https://www.airbnb.com/rooms/3835085,Urca,-22.95359,-43.16926,Entire home/apt,12,1.0,3.0,4.0,603.0,4.8,4.68
1289345413029122698,https://www.airbnb.com/rooms/1289345413029122698,Copacabana,-22.9798128,-43.1905087,Entire home/apt,4,1.0,1.0,1.0,253.0,4.52,4.44
1326294500077361789,https://www.airbnb.com/rooms/1326294500077361789,Copacabana,-22.97628,-43.18902,Entire home/apt,3,1.0,1.0,1.0,343.0,5.0,4.67
1435444229568323607,https://www.airbnb.com/rooms/1435444229568323607,Ipanema,-22.9856734,-43.2111637,Entire home/apt,2,1.0,1.0,1.0,626.0,5.0,
788297133742213225,https://www.airbnb.com/rooms/788297133742213225,Copacabana,-22.97624,-43.19214,Entire home/apt,5,1.5,1.0,4.0,195.0,4.56,4.44
39000547,https://www.airbnb.com/rooms/39000547,Barra da Tijuca,-23.00498,-43.30852,Entire home/apt,1,1.0,1.0,2.0,59.0,4.0,5.0
1074523178716321841,https://www.airbnb.com/rooms/1074523178716321841,Recreio dos Bandeirantes,-23.0289223,-43.4717601,Entire home/apt,6,2.0,2.0,4.0,246.0,4.94,4.82
1052037541337404820,https://www.airbnb.com/rooms/1052037541337404820,Copacabana,-22.97198920203549,-43.18785902112722,Entire home/apt,2,1.0,1.0,1.0,131.0,4.72,4.76
1397476297104950753,https://www.airbnb.com/rooms/1397476297104950753,Copacabana,-22.96452863850896,-43.19303032010794,Entire home/apt,4,1.0,1.0,2.0,169.0,5.0,4.8
1365492999820162590,https://www.airbnb.com/rooms/1365492999820162590,Santa Teresa,-22.9164372,-43.1931778,Entire home/apt,4,1.0,1.0,2.0,210.0,5.0,5.0
765228687795601152,https://www.airbnb.com/rooms/765228687795601152,Recreio dos Bandeirantes,-23.0218561,-43.4509257,Entire home/apt,8,2.0,2.0,4.0,309.0,4.96,4.9
842145672120669498,https://www.airbnb.com/rooms/842145672120669498,Catete,-22.927866,-43.1772309,Entire home/apt,3,1.0,1.0,2.0,271.0,4.87,4.79
13590411,https://www.airbnb.com/rooms/13590411,Ipanema,-22.9858,-43.19614,Private room,2,1.0,1.0,1.0,302.0,4.92,4.92
780419760871750251,https://www.airbnb.com/rooms/780419760871750251,Glória,-22.919451390988783,-43.17796122327882,Entire home/apt,3,2.0,2.0,3.0,330.0,4.89,4.84
1346544693822506514,https://www.airbnb.com/rooms/1346544693822506514,Barra da Tijuca,-23.00461,-43.3312,Entire home/apt,4,1.0,1.0,2.0,270.0,5.0,5.0
1165444232919712148,https://www.airbnb.com/rooms/1165444232919712148,Flamengo,-22.9401181,-43.1754623,Entire home/apt,6,2.0,3.0,3.0,502.0,5.0,5.0
1399569409270946303,https://www.airbnb.com/rooms/1399569409270946303,Flamengo,-22.9374616,-43.1773057,Private room,2,1.0,2.0,1.0,270.0,5.0,5.0
1155859640761847251,https://www.airbnb.com/rooms/1155859640761847251,Guaratiba,-22.9795074,-43.6407163,Entire home/apt,4,1.0,1.0,3.0,102.0,4.85,4.8
866592290349579529,https://www.airbnb.com/rooms/866592290349579529,Copacabana,-22.9728109,-43.1925725,Private room,2,2.5,1.0,2.0,145.0,5.0,5.0
24712881,https://www.airbnb.com/rooms/24712881,Ipanema,-22.98424,-43.19925,Entire home/apt,4,2.0,2.0,3.0,650.0,4.73,4.69
2978932,https://www.airbnb.com/rooms/2978932,Ipanema,-22.98241,-43.20162,Entire home/apt,4,1.0,1.0,3.0,500.0,,
46797272,https://www.airbnb.com/rooms/46797272,Copacabana,-22.97478,-43.19025,Entire home/apt,4,1.0,1.0,3.0,600.0,5.0,4.0
820109227657413912,https://www.airbnb.com/rooms/820109227657413912,Tijuca,-22.930412992873485,-43.24531318896504,Private room,4,1.0,1.0,1.0,80.0,4.68,4.7
35404195,https://www.airbnb.com/rooms/35404195,Copacabana,-22.97747,-43.19044,Entire home/apt,3,1.0,1.0,2.0,223.0,4.98,4.92
40324185,https://www.airbnb.com/rooms/40324185,Copacabana,-22.98196,-43.18922,Entire home/apt,2,1.0,1.0,2.0,223.0,4.74,4.73
1023330437056915198,https://www.airbnb.com/rooms/1023330437056915198,Copacabana,-22.97053219625076,-43.18547990173101,Private room,2,1.0,1.0,1.0,333.0,4.89,4.89
1445868537737712861,https://www.airbnb.com/rooms/1445868537737712861,Centro,-22.9114,-43.17722,Entire home/apt,4,1.0,1.0,2.0,458.0,,
1328967923402502672,https://www.airbnb.com/rooms/1328967923402502672,Lagoa,-22.96179,-43.20719,Entire home/apt,6,2.0,2.0,4.0,705.0,5.0,5.0
1009889631384884498,https://www.airbnb.com/rooms/1009889631384884498,Lagoa,-22.9772021,-43.1969984,Entire home/apt,5,2.0,3.0,4.0,561.0,4.54,4.23
32349340,https://www.airbnb.com/rooms/32349340,Bonsucesso,-22.8602,-43.25507,Entire home/apt,4,1.5,0.0,1.0,144.0,3.5,3.0
915225806463228848,https://www.airbnb.com/rooms/915225806463228848,Centro,-22.91247,-43.185854,Entire home/apt,2,1.0,1.0,2.0,139.0,4.91,4.88
585426678386481033,https://www.airbnb.com/rooms/585426678386481033,Ipanema,-22.98751,-43.19039,Entire home/apt,3,1.0,1.0,4.0,352.0,4.79,4.75
1341675272628789459,https://www.airbnb.com/rooms/1341675272628789459,Copacabana,-22.965392,-43.192417,Entire home/apt,3,1.0,1.0,1.0,572.0,5.0,4.5
15058677,https://www.airbnb.com/rooms/15058677,Botafogo,-22.95059,-43.18619,Private room,2,1.0,1.0,0.0,89.0,4.9,4.7
53756160,https://www.airbnb.com/rooms/53756160,Copacabana,-22.98186,-43.18975,Entire home/apt,4,1.0,1.0,2.0,300.0,4.95,4.89
1325506812054437898,https://www.airbnb.com/rooms/1325506812054437898,Catete,-22.925,-43.17836,Private room,3,1.0,1.0,2.0,140.0,4.93,5.0
915830920955445033,https://www.airbnb.com/rooms/915830920955445033,Ipanema,-22.9849715,-43.20303089999999,Entire home/apt,2,1.0,1.0,1.0,314.0,4.25,4.25
10838623,https://www.airbnb.com/rooms/10838623,Itanhangá,-22.98201,-43.30491,Private room,2,1.0,1.0,2.0,288.0,5.0,5.0
166177,https://www.airbnb.com/rooms/166177,Copacabana,-22.97854,-43.1904,Entire home/apt,4,1.0,0.0,4.0,222.0,4.56,4.59
51359172,https://www.airbnb.com/rooms/51359172,Copacabana,-22.96961,-43.18713,Entire home/apt,3,1.0,1.0,2.0,200.0,4.66,4.57
1223266746127094897,https://www.airbnb.com/rooms/1223266746127094897,Camorim,-22.97882,-43.4182,Entire home/apt,4,2.0,2.0,3.0,500.0,4.8,4.8
47486124,https://www.airbnb.com/rooms/47486124,Barra da Tijuca,-23.00973320007324,-43.35477828979492,Entire home/apt,4,1.0,1.0,3.0,284.0,4.88,4.78
1054838258239068674,https://www.airbnb.com/rooms/1054838258239068674,Jacarepaguá,-22.963455470040696,-43.38994711406909,Entire home/apt,3,1.0,1.0,2.0,177.0,4.73,4.71
565364001479899347,https://www.airbnb.com/rooms/565364001479899347,Ipanema,-22.98784,-43.19236,Entire home/apt,6,3.0,2.0,2.0,600.0,4.71,4.29
1983606,https://www.airbnb.com/rooms/1983606,Copacabana,-22.96951,-43.18549,Entire home/apt,2,1.0,0.0,2.0,166.0,4.92,4.92
737015331055320042,https://www.airbnb.com/rooms/737015331055320042,Copacabana,-22.96955,-43.18499,Entire home/apt,2,1.0,1.0,1.0,186.0,4.6,4.42
1003671886613543111,https://www.airbnb.com/rooms/1003671886613543111,Grajaú,-22.920715222413456,-43.26477938946678,Private room,5,2.0,2.0,4.0,450.0,5.0,5.0
21309081,https://www.airbnb.com/rooms/21309081,Copacabana,-22.97167587280273,-43.18717956542969,Entire home/apt,6,1.0,1.0,3.0,503.0,5.0,5.0
1063849900823757087,https://www.airbnb.com/rooms/1063849900823757087,Bento Ribeiro,-22.861101098541603,-43.35385169650073,Private room,2,1.0,1.0,1.0,85.0,5.0,5.0
1050908091802671751,https://www.airbnb.com/rooms/1050908091802671751,Leblon,-22.9839,-43.22841,Entire home/apt,5,2.0,2.0,3.0,324.0,4.75,4.75
53561378,https://www.airbnb.com/rooms/53561378,Catete,-22.92438,-43.17759,Entire home/apt,5,2.0,2.0,3.0,880.0,4.25,4.0
1294767058899804954,https://www.airbnb.com/rooms/1294767058899804954,Vidigal,-22.994991273661064,-43.23733664424274,Private room,2,1.0,1.0,1.0,500.0,4.67,4.0
936907246992451574,https://www.airbnb.com/rooms/936907246992451574,Engenho Novo,-22.900552033722256,-43.26701092399316,Entire home/apt,2,1.0,2.0,2.0,214.0,4.22,4.33
1366897331128538763,https://www.airbnb.com/rooms/1366897331128538763,Santo Cristo,-22.90305839166941,-43.20766005092774,Entire home/apt,2,1.0,1.0,1.0,214.0,4.63,4.75
1326251505035136515,https://www.airbnb.com/rooms/1326251505035136515,Flamengo,-22.92722,-43.1765,Entire home/apt,2,0.0,0.0,1.0,180.0,4.96,5.0
1411047215498311413,https://www.airbnb.com/rooms/1411047215498311413,Copacabana,-22.98565,-43.18967,Entire home/apt,3,1.0,2.0,2.0,219.0,5.0,4.0
1308806621055773779,https://www.airbnb.com/rooms/1308806621055773779,Vidigal,-22.99680803016147,-43.24393404301477,Private room,2,1.0,1.0,1.0,720.0,,
789091129472161991,https://www.airbnb.com/rooms/789091129472161991,Recreio dos Bandeirantes,-23.022135716382486,-43.486708737909794,Entire home/apt,7,2.0,3.0,6.0,579.0,4.79,4.86
1330281806262179897,https://www.airbnb.com/rooms/1330281806262179897,Copacabana,-22.96941799222457,-43.18718737430029,Entire home/apt,4,1.0,1.0,2.0,213.0,4.89,4.56
939753033578921060,https://www.airbnb.com/rooms/939753033578921060,Copacabana,-22.9677557,-43.18676680000001,Entire home/apt,4,3.0,2.0,2.0,297.0,4.89,4.81
921817483634334027,https://www.airbnb.com/rooms/921817483634334027,Copacabana,-22.96131,-43.17523,Entire home/apt,2,1.0,1.0,1.0,164.0,4.2,4.0
1312268350330775484,https://www.airbnb.com/rooms/1312268350330775484,Vargem Grande,-22.97384,-43.49344,Private room,2,2.0,1.0,1.0,73.0,5.0,5.0
1135659341293983645,https://www.airbnb.com/rooms/1135659341293983645,Barra da Tijuca,-23.0093514,-43.3448529,Entire home/apt,3,1.0,1.0,2.0,495.0,4.71,4.36
48325799,https://www.airbnb.com/rooms/48325799,Ipanema,-22.98449,-43.20959,Entire home/apt,2,1.0,1.0,2.0,391.0,4.84,4.79
14212596,https://www.airbnb.com/rooms/14212596,Taquara,-22.91867,-43.37183,Entire home/apt,10,2.5,2.0,4.0,770.0,,
1366505622428712086,https://www.airbnb.com/rooms/1366505622428712086,Barra da Tijuca,-23.0115103,-43.3246883,Entire home/apt,4,1.0,1.0,1.0,691.0,5.0,4.0
1286251595319771877,https://www.airbnb.com/rooms/1286251595319771877,Campo Grande,-22.9116748,-43.5684546,Private room,1,1.0,1.0,1.0,57.0,4.88,4.88
707443334888533148,https://www.airbnb.com/rooms/707443334888533148,Botafogo,-22.9521209,-43.183286,Entire home/apt,2,1.0,1.0,1.0,680.0,5.0,4.69
38208179,https://www.airbnb.com/rooms/38208179,Copacabana,-22.96301,-43.17708,Entire home/apt,2,1.0,1.0,2.0,343.0,,
1004115266196455952,https://www.airbnb.com/rooms/1004115266196455952,Copacabana,-22.9854595,-43.1899277,Private room,3,1.0,1.0,1.0,450.0,5.0,5.0
15207621,https://www.airbnb.com/rooms/15207621,Copacabana,-22.98404,-43.19077,Entire home/apt,4,1.0,1.0,2.0,294.0,4.68,4.71
1258562648640942228,https://www.airbnb.com/rooms/1258562648640942228,Copacabana,-22.96269,-43.17443,Entire home/apt,4,1.0,1.0,1.0,375.0,3.0,5.0
1441781530734187973,https://www.airbnb.com/rooms/1441781530734187973,Barra da Tijuca,-23.0039,-43.34003,Entire home/apt,2,1.0,1.0,2.0,248.0,,
1086399888991493313,https://www.airbnb.com/rooms/1086399888991493313,Madureira,-22.86237,-43.32924,Entire home/apt,16,1.0,0.0,1.0,380.0,5.0,5.0
597981367067948928,https://www.airbnb.com/rooms/597981367067948928,Ipanema,-22.987614,-43.193981,Entire home/apt,2,1.5,2.0,2.0,356.0,4.82,4.71
550073098974508826,https://www.airbnb.com/rooms/550073098974508826,Barra da Tijuca,-23.0052,-43.34193,Entire home/apt,3,1.0,1.0,2.0,217.0,4.77,4.73
54355798,https://www.airbnb.com/rooms/54355798,Leblon,-22.98703,-43.22757,Entire home/apt,4,1.0,2.0,2.0,1003.0,5.0,5.0
717948392453340555,https://www.airbnb.com/rooms/717948392453340555,Leblon,-22.9845922,-43.2224681,Entire home/apt,3,1.0,1.0,1.0,584.0,4.76,4.71
760782244089338315,https://www.airbnb.com/rooms/760782244089338315,Campo Grande,-22.88147344021425,-43.55922929942608,Entire home/apt,8,2.5,4.0,6.0,400.0,4.5,4.59
1244809016982661297,https://www.airbnb.com/rooms/1244809016982661297,Ipanema,-22.98486,-43.19509,Entire home/apt,4,1.0,1.0,2.0,556.0,4.88,4.65
761465978264494382,https://www.airbnb.com/rooms/761465978264494382,Flamengo,-22.93626,-43.17926,Entire home/apt,4,2.0,2.0,2.0,385.0,3.33,3.0
1780366,https://www.airbnb.com/rooms/1780366,Copacabana,-22.977537155151367,-43.19063949584961,Entire home/apt,2,1.0,1.0,1.0,223.0,4.82,4.75
826320521669452565,https://www.airbnb.com/rooms/826320521669452565,Copacabana,-22.96616,-43.17986,Private room,2,1.0,1.0,1.0,269.0,5.0,5.0
1363858338851414849,https://www.airbnb.com/rooms/1363858338851414849,Centro,-22.9165,-43.1775,Entire home/apt,4,1.0,1.0,2.0,134.0,4.86,5.0
21785116,https://www.airbnb.com/rooms/21785116,Jacarepaguá,-22.96885,-43.38814,Entire home/apt,3,1.0,1.0,1.0,253.0,4.86,4.57
21913030,https://www.airbnb.com/rooms/21913030,Copacabana,-22.98088,-43.1936,Entire home/apt,4,1.0,1.0,2.0,558.0,5.0,5.0
1327473166518473485,https://www.airbnb.com/rooms/1327473166518473485,Leme,-22.95989,-43.17032,Entire home/apt,2,1.0,1.0,1.0,276.0,4.6,4.6
1037576514749573321,https://www.airbnb.com/rooms/1037576514749573321,Copacabana,-22.9745095,-43.1928224,Entire home/apt,6,2.0,3.0,3.0,850.0,4.89,4.78
1427672903747605264,https://www.airbnb.com/rooms/1427672903747605264,Recreio dos Bandeirantes,-23.0263327,-43.4744135,Entire home/apt,4,1.0,1.0,1.0,48.0,,
13300499,https://www.airbnb.com/rooms/13300499,Urca,-22.95457,-43.1695,Entire home/apt,6,1.5,2.0,4.0,270.0,4.85,4.88
1199410840983288396,https://www.airbnb.com/rooms/1199410840983288396,Copacabana,-22.9686292,-43.185941,Entire home/apt,4,1.0,1.0,2.0,300.0,5.0,4.79
1411638517610380977,https://www.airbnb.com/rooms/1411638517610380977,Centro,-22.89965,-43.17908,Entire home/apt,4,1.0,1.0,2.0,215.0,5.0,5.0
1229023812435851966,https://www.airbnb.com/rooms/1229023812435851966,Jacarepaguá,-22.966092216284537,-43.39723527431488,Private room,3,3.0,1.0,1.0,720.0,,
1348611756363526741,https://www.airbnb.com/rooms/1348611756363526741,Recreio dos Bandeirantes,-23.026592876272726,-43.47295719629517,Entire home/apt,4,1.0,2.0,3.0,277.0,5.0,5.0
12812625,https://www.airbnb.com/rooms/12812625,Ipanema,-22.98377,-43.21045,Entire home/apt,3,1.5,2.0,3.0,283.0,4.95,4.73
573333583923297403,https://www.airbnb.com/rooms/573333583923297403,Copacabana,-22.98494,-43.18999,Entire home/apt,4,1.0,1.0,2.0,263.0,4.88,4.8
1432180485848650594,https://www.airbnb.com/rooms/1432180485848650594,Vidigal,-22.9948481,-43.2389352,Entire home/apt,2,1.0,1.0,1.0,103.0,,
37320611,https://www.airbnb.com/rooms/37320611,Botafogo,-22.9542,-43.18056,Private room,2,1.0,1.0,2.0,215.0,5.0,4.5
571546796050403948,https://www.airbnb.com/rooms/571546796050403948,Copacabana,-22.982458,-43.190266,Entire home/apt,4,1.0,1.0,2.0,236.0,4.7,4.74
1228385233488913274,https://www.airbnb.com/rooms/1228385233488913274,Recreio dos Bandeirantes,-23.02515,-43.48469,Entire home/apt,4,1.0,1.0,2.0,263.0,,
2324198,https://www.airbnb.com/rooms/2324198,Barra da Tijuca,-23.00475,-43.34805,Private room,2,1.0,1.0,1.0,523.0,5.0,5.0
1377556115158114960,https://www.airbnb.com/rooms/1377556115158114960,Copacabana,-22.9681971,-43.1850993,Entire home/apt,3,1.0,1.0,1.0,229.0,5.0,5.0
22332838,https://www.airbnb.com/rooms/22332838,Barra da Tijuca,-23.0062,-43.31911,Entire home/apt,2,1.0,1.0,1.0,192.0,4.73,4.63
38191340,https://www.airbnb.com/rooms/38191340,Recreio dos Bandeirantes,-23.0284,-43.47671,Entire home/apt,4,1.0,1.0,3.0,185.0,4.48,4.56
8522073,https://www.airbnb.com/rooms/8522073,Ipanema,-22.98359,-43.19821,Entire home/apt,5,1.0,1.0,3.0,300.0,4.79,4.82
13982053,https://www.airbnb.com/rooms/13982053,Gávea,-22.97389,-43.22523,Entire home/apt,5,2.0,0.0,4.0,800.0,,
1119705963222995266,https://www.airbnb.com/rooms/1119705963222995266,Barra da Tijuca,-22.988356,-43.3638655,Entire home/apt,2,1.0,1.0,1.0,232.0,4.88,4.76
1333248627728171262,https://www.airbnb.com/rooms/1333248627728171262,Recreio dos Bandeirantes,-23.0007646,-43.4352104,Entire home/apt,4,2.0,2.0,2.0,817.0,,
1318333725170361583,https://www.airbnb.com/rooms/1318333725170361583,Copacabana,-22.96791743950444,-43.18546854120636,Entire home/apt,4,3.0,2.0,3.0,245.0,4.0,4.0
731755528004481521,https://www.airbnb.com/rooms/731755528004481521,Copacabana,-22.984538366867355,-43.19372887672119,Entire home/apt,3,1.0,1.0,3.0,295.0,5.0,4.0
53739959,https://www.airbnb.com/rooms/53739959,Copacabana,-22.96870422363281,-43.1860466003418,Entire home/apt,2,1.0,1.0,1.0,211.0,4.82,4.77
873061787513437903,https://www.airbnb.com/rooms/873061787513437903,Curicica,-22.95689880664022,-43.38431971451159,Private room,3,1.0,1.0,2.0,66.0,4.71,4.73
1027681197284211441,https://www.airbnb.com/rooms/1027681197284211441,Taquara,-22.926405525193847,-43.3755340943052,Private room,3,2.0,1.0,4.0,196.0,,
1082325684616418579,https://www.airbnb.com/rooms/1082325684616418579,Jacarepaguá,-22.9642837,-43.3976027,Entire home/apt,5,2.0,3.0,4.0,280.0,4.8,5.0
775196252149316162,https://www.airbnb.com/rooms/775196252149316162,Maracanã,-22.91295,-43.23767,Private room,1,2.0,1.0,1.0,59.0,4.88,4.63
1578414,https://www.airbnb.com/rooms/1578414,Ipanema,-22.9854,-43.20233,Entire home/apt,2,1.0,1.0,1.0,293.0,4.81,4.7
1361865958013191858,https://www.airbnb.com/rooms/1361865958013191858,Botafogo,-22.9476369422005,-43.18336286373539,Entire home/apt,4,1.0,1.0,2.0,1028.0,,
1443438482278772848,https://www.airbnb.com/rooms/1443438482278772848,Barra da Tijuca,-23.01587,-43.30421,Entire home/apt,2,1.0,1.0,1.0,400.0,,
1143341793703564190,https://www.airbnb.com/rooms/1143341793703564190,Copacabana,-22.97162274435804,-43.18730636998518,Private room,2,2.0,1.0,1.0,283.0,5.0,4.0
920461309069910387,https://www.airbnb.com/rooms/920461309069910387,Copacabana,-22.97865,-43.18985,Entire home/apt,3,1.0,1.0,1.0,272.0,4.8,4.93
1353660063114062126,https://www.airbnb.com/rooms/1353660063114062126,Catete,-22.92777,-43.17818,Entire home/apt,3,1.0,1.0,1.0,300.0,5.0,5.0
1238633435801839599,https://www.airbnb.com/rooms/1238633435801839599,Barra da Tijuca,-23.0114542,-43.3215719,Entire home/apt,4,1.0,1.0,2.0,315.0,5.0,5.0
916778801450369378,https://www.airbnb.com/rooms/916778801450369378,Penha Circular,-22.8278847,-43.277632,Entire home/apt,3,1.0,1.0,1.0,119.0,4.91,4.82
883171212809795670,https://www.airbnb.com/rooms/883171212809795670,Tijuca,-22.93837,-43.25197,Entire home/apt,2,1.0,1.0,1.0,152.0,5.0,5.0
